index,nr_links,verbos,substantivos,adverbios,pronomes,artigos,adjetivo,numerais,preposicoes,conjuncoes,interjeicoes,verbos_modais,n_palvaras,prop_palavras_erradas,n_camel_case,n_upper_case,n_pronome_1,n_pronome_1_plural,n_pronome_2,n_characteres,avg_sentence,avg_word_length
2559,0,23,56,9,5,21,13,3,28,4,0,0,166,0.05421686746987952,15,4,0,0,0,1043,13.916666666666666,5.090361445783133
256,0,18,55,8,6,20,12,4,29,2,0,0,159,0.050314465408805034,11,2,0,0,0,1009,32.0,5.144654088050315
2560,0,8,37,4,3,8,6,3,7,2,0,0,79,0.02531645569620253,10,2,0,0,0,510,15.8,5.025316455696203
2561,0,27,50,18,4,18,12,1,27,5,1,0,165,0.05454545454545454,14,6,0,0,1,1050,18.444444444444443,5.048484848484849
2562,0,19,30,13,3,9,2,11,19,3,1,0,111,0.044642857142857144,10,6,1,0,1,582,11.2,4.045045045045045
2563,0,34,66,9,7,23,5,0,24,12,0,1,182,0.07142857142857142,20,7,0,0,1,1089,15.166666666666666,4.835164835164835
2564,0,12,85,2,0,11,4,1,24,5,0,0,145,0.0896551724137931,22,5,0,0,0,889,24.166666666666668,4.86896551724138
2565,0,11,27,3,3,10,3,1,11,3,0,0,77,0.1038961038961039,12,4,0,0,1,490,12.833333333333334,4.987012987012987
2566,0,23,54,5,3,13,7,1,21,3,0,0,139,0.07913669064748201,18,6,0,0,1,849,13.9,4.877697841726619
2567,0,54,98,20,21,44,8,1,36,9,0,3,296,0.030303030303030304,22,6,5,0,2,1756,13.478260869565217,4.587837837837838
2568,0,27,54,2,6,19,6,5,21,10,0,0,161,0.12422360248447205,21,10,0,0,2,1022,18.11111111111111,5.118012422360248
2569,0,21,60,7,1,17,3,5,20,6,0,0,143,0.07692307692307693,14,8,0,0,1,872,17.875,4.972027972027972
257,0,39,67,20,11,34,15,5,42,8,0,3,242,0.049586776859504134,8,6,0,1,1,1505,22.09090909090909,4.975206611570248
2570,0,26,46,7,7,21,9,0,15,6,1,1,141,0.03546099290780142,10,5,1,0,0,827,11.076923076923077,4.460992907801418
2571,0,19,50,5,1,22,3,0,13,3,0,0,119,0.08403361344537816,12,3,0,0,0,719,17.285714285714285,4.815126050420168
2572,0,27,55,4,4,15,11,2,20,9,0,1,154,0.09090909090909091,17,7,0,0,0,1028,22.0,5.5064935064935066
2573,0,30,46,10,13,20,6,2,16,6,0,2,154,0.09032258064516129,11,6,0,0,2,981,13.333333333333334,4.967532467532467
2574,0,40,110,11,12,34,21,9,46,13,0,0,301,0.08970099667774087,27,15,0,2,1,2010,17.764705882352942,5.465116279069767
2575,0,23,33,8,4,18,8,0,17,2,0,1,117,0.042735042735042736,5,3,0,0,1,745,11.9,5.119658119658119
2576,0,58,92,21,16,38,11,5,53,13,0,2,318,0.03459119496855346,17,7,0,1,2,1895,24.46153846153846,4.732704402515723
2577,0,38,105,17,9,45,13,4,44,14,0,0,298,0.03691275167785235,21,11,0,0,2,1808,20.0,4.845637583892618
2578,0,13,43,3,6,10,4,3,14,3,0,0,103,0.04854368932038835,9,1,1,0,0,611,11.444444444444445,4.669902912621359
2579,0,18,42,6,3,14,6,1,11,2,0,0,104,0.057692307692307696,11,6,0,0,1,652,17.333333333333332,5.028846153846154
258,0,29,31,12,15,15,6,0,18,8,0,1,135,0.037037037037037035,8,0,0,0,3,821,33.75,4.888888888888889
2580,0,32,69,12,4,25,11,5,24,11,0,0,199,0.09045226130653267,15,6,0,0,0,1293,24.875,5.221105527638191
2581,0,33,82,10,6,27,12,0,37,7,0,2,215,0.06046511627906977,19,6,0,0,1,1311,24.666666666666668,4.823255813953488
2582,0,20,62,6,6,17,6,5,27,4,0,1,158,0.05063291139240506,11,13,0,0,0,924,15.8,4.639240506329114
2583,0,17,35,5,2,9,3,3,16,2,0,0,91,0.13186813186813187,11,2,0,0,0,609,18.8,5.362637362637362
2584,0,20,47,6,4,11,4,0,15,5,0,1,117,0.08547008547008547,13,2,0,1,0,691,13.0,4.726495726495727
2585,0,20,43,10,5,11,10,2,22,5,0,0,131,0.030534351145038167,6,1,0,0,1,833,13.1,5.183206106870229
2586,0,21,65,4,4,16,8,10,26,13,0,0,177,0.05084745762711865,15,6,0,0,3,1007,17.7,4.502824858757062
2587,0,18,53,3,2,12,3,0,29,6,0,0,128,0.1015625,14,4,0,0,2,785,12.9,4.8671875
2588,0,49,157,17,12,44,18,1,61,21,0,0,387,0.056847545219638244,31,28,0,0,2,2381,24.375,4.891472868217054
2589,0,8,27,2,2,14,4,0,9,3,0,0,72,0.08333333333333333,7,4,0,0,1,456,12.333333333333334,5.111111111111111
259,0,18,51,4,9,21,8,0,21,3,0,0,140,0.05,17,9,0,3,2,893,28.2,5.078571428571428
2590,0,21,62,4,2,13,3,3,18,2,0,0,132,0.12878787878787878,17,5,0,0,1,851,14.777777777777779,5.1893939393939394
2591,0,30,86,2,3,24,7,7,45,6,0,0,218,0.0779816513761468,34,14,0,0,0,1338,22.3,4.89908256880734
2592,0,19,45,2,11,16,5,2,15,2,0,1,122,0.09016393442622951,12,2,1,0,0,748,21.5,4.745901639344262
2593,0,15,32,11,3,11,3,2,8,4,0,1,92,0.06521739130434782,9,4,0,0,0,571,23.75,4.804347826086956
2594,0,12,40,2,2,15,2,4,18,3,0,0,101,0.07920792079207921,15,7,0,0,0,607,20.4,4.8316831683168315
2595,0,21,48,5,4,13,9,0,21,6,0,0,126,0.0873015873015873,11,3,0,0,0,891,21.166666666666668,5.73015873015873
2596,0,15,31,9,5,6,2,2,12,1,0,0,85,0.10588235294117647,9,3,0,0,1,596,14.333333333333334,5.741176470588235
2597,0,20,49,3,5,21,8,5,17,6,0,0,135,0.037037037037037035,12,6,0,0,1,805,15.444444444444445,4.644444444444445
2598,0,17,63,1,4,14,5,3,28,3,0,0,143,0.055944055944055944,20,6,0,0,1,873,20.428571428571427,4.909090909090909
2599,0,55,187,12,6,54,26,11,81,19,0,0,460,0.09347826086956522,31,17,0,0,0,2864,33.07142857142857,4.978260869565218
26,0,30,60,7,8,31,7,3,36,7,0,1,205,0.024390243902439025,9,5,2,0,2,1156,12.875,4.4487804878048784
260,0,20,47,11,5,28,10,2,23,3,0,0,146,0.0273972602739726,10,5,0,0,0,883,20.857142857142858,4.86986301369863
2600,0,10,34,1,1,8,4,4,13,1,0,2,81,0.06172839506172839,9,6,0,0,0,464,16.4,4.481481481481482
2601,0,15,65,3,1,12,7,4,28,4,0,1,144,0.06944444444444445,22,8,0,0,0,863,16.0,4.75
2602,0,26,60,9,14,20,6,2,20,4,0,0,169,0.04142011834319527,18,36,0,0,4,961,21.125,4.4733727810650885
2603,0,17,37,7,2,12,3,5,10,7,0,0,103,0.04854368932038835,7,7,0,0,0,600,12.875,4.611650485436893
2604,0,17,49,7,3,17,4,0,22,5,0,0,126,0.06349206349206349,17,6,0,1,1,782,15.75,5.095238095238095
2605,0,13,45,1,0,7,3,4,20,3,0,0,101,0.09900990099009901,14,4,0,0,0,645,16.833333333333332,5.118811881188119
2606,0,16,32,7,2,14,7,1,9,4,2,0,94,0.06382978723404255,9,1,0,0,0,563,11.75,4.787234042553192
2607,0,40,78,10,11,39,9,2,28,9,0,2,232,0.017241379310344827,17,9,1,0,2,1414,17.0,4.797413793103448
2608,0,18,58,9,4,20,6,5,25,3,0,1,160,0.0875,18,6,0,0,0,959,16.1,4.78125
2609,0,16,49,2,3,17,1,2,19,5,0,2,119,0.10084033613445378,17,6,0,0,0,725,17.0,4.932773109243698
261,0,40,55,20,17,34,13,1,26,12,0,0,234,0.042735042735042736,11,17,0,3,1,1489,39.166666666666664,5.183760683760684
2610,0,21,41,4,5,20,9,4,16,7,0,0,137,0.0364963503649635,3,5,0,0,0,810,15.222222222222221,4.766423357664234
2611,0,37,64,11,10,22,7,4,21,15,0,0,203,0.054187192118226604,13,6,1,0,0,1253,20.4,4.886699507389163
2612,0,27,47,11,4,24,11,0,16,7,2,1,151,0.07947019867549669,12,8,0,0,1,936,12.666666666666666,4.894039735099338
2613,0,27,58,13,4,20,3,4,32,4,0,0,171,0.04093567251461988,14,6,0,0,0,1008,19.0,4.713450292397661
2614,0,20,50,7,2,12,5,2,22,6,0,2,133,0.05263157894736842,12,3,0,0,0,832,14.88888888888889,5.030075187969925
2615,0,19,62,2,2,24,9,9,30,5,0,2,165,0.05421686746987952,19,14,0,0,0,959,18.666666666666668,4.587878787878788
2616,0,16,44,1,3,13,3,1,19,2,0,1,104,0.11538461538461539,14,3,0,0,1,715,10.6,5.5576923076923075
2617,0,33,66,2,6,23,12,1,24,8,0,2,180,0.09392265193370165,15,3,0,0,1,1057,15.25,4.644444444444445
2618,0,22,46,6,6,15,8,3,15,5,0,2,130,0.08461538461538462,11,4,0,1,0,830,16.375,5.153846153846154
2619,0,10,42,1,0,11,5,4,22,4,0,0,108,0.12037037037037036,9,4,0,0,0,663,18.0,4.935185185185185
262,0,46,97,13,11,46,24,3,48,12,0,0,311,0.06752411575562701,20,9,0,0,0,1968,28.272727272727273,5.096463022508039
2620,0,16,41,6,1,10,6,7,23,7,0,0,132,0.06060606060606061,19,5,0,0,0,825,19.0,4.992424242424242
2621,0,23,74,3,4,19,9,0,27,8,0,1,166,0.13253012048192772,23,3,1,0,0,1089,18.555555555555557,5.204819277108434
2622,0,14,53,5,1,20,9,7,28,5,0,0,149,0.026845637583892617,13,5,0,0,0,898,18.625,4.87248322147651
2623,0,22,71,5,5,21,7,7,27,5,0,0,183,0.09836065573770492,22,18,1,0,1,1151,16.727272727272727,5.043715846994536
2624,0,24,80,9,3,18,9,5,42,8,0,0,205,0.07804878048780488,20,7,0,0,0,1271,21.3,4.917073170731707
2625,0,22,58,3,4,24,8,7,24,4,0,2,163,0.049079754601226995,24,14,0,0,0,946,13.583333333333334,4.533742331288344
2626,0,28,60,10,5,16,2,1,17,10,0,0,156,0.08333333333333333,18,5,0,0,1,967,15.7,4.935897435897436
2627,0,49,106,12,15,42,10,3,55,18,0,1,315,0.044444444444444446,16,7,1,0,2,1880,22.642857142857142,4.784126984126984
2628,0,22,56,2,1,17,10,2,26,8,0,0,153,0.1437908496732026,22,7,0,0,1,956,17.11111111111111,5.0130718954248366
2629,0,19,58,4,1,13,5,9,29,5,0,0,147,0.06802721088435375,16,8,0,1,0,903,18.5,4.91156462585034
263,0,18,71,5,5,19,5,5,27,3,0,0,160,0.075,25,6,0,0,0,983,23.0,4.88125
2630,0,30,69,10,8,27,2,4,35,6,0,3,195,0.06666666666666667,23,14,0,0,2,1191,16.25,4.871794871794871
2631,0,21,46,8,6,20,5,3,20,2,0,1,136,0.058823529411764705,9,9,0,0,0,811,15.11111111111111,4.830882352941177
2632,0,32,76,10,10,21,9,5,30,10,0,1,206,0.06796116504854369,22,9,1,0,0,1291,18.90909090909091,5.063106796116505
2633,0,32,155,5,3,42,14,18,79,15,0,0,363,0.05434782608695652,33,28,0,0,0,2275,18.4,4.988980716253444
2634,0,33,102,8,7,41,16,0,23,9,1,1,244,0.06147540983606557,21,9,0,0,0,1460,22.636363636363637,4.754098360655738
2635,0,36,67,10,8,29,5,0,21,6,0,2,189,0.047619047619047616,15,5,0,0,1,1164,17.363636363636363,4.894179894179894
2636,0,18,45,11,2,15,6,2,24,6,0,0,135,0.037037037037037035,7,1,0,0,0,776,15.222222222222221,4.555555555555555
2637,0,26,67,4,3,21,4,3,30,8,0,1,164,0.06707317073170732,18,6,0,0,1,1023,20.5,5.073170731707317
2638,0,24,62,2,3,16,5,5,31,4,0,0,159,0.05660377358490566,20,7,0,0,1,991,14.454545454545455,5.037735849056604
2639,0,22,50,8,8,15,3,1,18,5,0,0,130,0.09230769230769231,11,1,1,0,0,779,18.714285714285715,4.815384615384615
264,0,14,34,6,1,11,4,4,17,9,0,2,105,0.047619047619047616,9,4,0,0,1,606,15.0,4.59047619047619
2640,0,25,41,12,11,15,7,2,16,7,0,1,138,0.08695652173913043,12,8,2,0,0,842,13.8,4.934782608695652
2641,0,20,87,7,1,19,6,6,38,3,0,2,194,0.12371134020618557,24,6,0,0,0,1178,13.928571428571429,4.891752577319588
2642,0,35,42,10,11,19,3,2,18,14,0,2,156,0.03205128205128205,7,3,0,0,2,941,15.7,4.82051282051282
2643,0,33,34,14,6,14,6,1,15,7,1,3,132,0.09090909090909091,11,1,0,0,1,904,22.166666666666668,5.606060606060606
2644,0,52,92,16,10,41,20,6,36,15,0,1,305,0.06557377049180328,23,10,0,0,1,1941,20.466666666666665,5.0688524590163935
2645,0,27,43,10,9,20,8,1,11,5,0,0,141,0.028368794326241134,9,3,5,0,0,896,9.0625,4.929078014184397
2646,0,14,37,0,2,11,10,7,18,6,0,1,105,0.09433962264150944,4,1,0,0,0,715,27.0,5.514285714285714
2647,0,24,69,2,3,18,8,6,22,10,0,0,166,0.0963855421686747,22,5,0,1,0,1053,15.090909090909092,5.072289156626506
2648,0,17,52,11,6,18,2,2,22,6,0,1,135,0.08148148148148149,18,12,0,0,1,807,22.5,4.7555555555555555
2649,0,20,49,10,5,18,2,0,17,7,0,0,139,0.07913669064748201,10,8,0,0,1,853,10.76923076923077,4.856115107913669
265,0,19,58,10,2,17,7,2,15,2,1,0,135,0.07407407407407407,14,5,0,0,0,827,15.222222222222221,4.888888888888889
2650,0,33,67,6,6,29,9,9,26,11,0,0,207,0.033816425120772944,16,5,0,0,0,1260,13.866666666666667,4.811594202898551
2651,0,20,60,8,6,14,3,2,21,3,0,0,140,0.05714285714285714,18,4,0,1,0,905,14.0,5.207142857142857
2652,0,25,59,4,11,23,5,5,35,6,0,0,172,0.05813953488372093,15,3,2,1,0,1066,24.571428571428573,4.9476744186046515
2653,0,16,43,4,3,17,2,10,24,8,0,1,134,0.06716417910447761,16,7,0,0,0,804,22.333333333333332,4.768656716417911
2654,0,18,41,6,4,11,4,2,15,6,0,0,111,0.09009009009009009,14,4,0,0,2,675,18.666666666666668,4.900900900900901
2655,0,27,64,12,5,28,5,7,41,8,0,0,207,0.057971014492753624,17,4,0,0,2,1211,16.0,4.661835748792271
2656,0,21,63,9,3,21,9,1,23,7,0,1,166,0.030120481927710843,12,11,0,1,0,1109,12.846153846153847,5.397590361445783
2657,0,23,38,5,2,12,1,8,22,2,0,1,118,0.025423728813559324,9,8,0,0,0,721,16.857142857142858,4.898305084745763
2658,0,23,74,6,5,29,6,1,38,3,0,0,185,0.05945945945945946,23,13,0,1,0,1210,20.666666666666668,5.378378378378378
2659,0,15,61,6,4,17,7,0,24,5,0,1,138,0.10144927536231885,15,7,0,0,0,921,27.8,5.3478260869565215
266,0,49,115,20,10,48,44,1,52,19,0,2,375,0.064,13,8,0,0,2,2609,18.8,5.784
2660,0,45,102,14,22,26,8,1,26,11,0,0,260,0.05,45,19,7,0,3,1611,11.909090909090908,4.8307692307692305
2661,0,15,22,9,12,9,3,0,8,3,0,1,81,0.07407407407407407,5,3,2,0,1,445,10.125,4.283950617283951
2662,0,16,54,0,1,13,9,8,24,4,0,0,137,0.072992700729927,21,9,0,0,0,814,19.857142857142858,4.627737226277373
2663,0,20,39,4,2,12,5,1,22,7,1,0,116,0.05172413793103448,15,2,0,0,0,736,16.714285714285715,5.120689655172414
2664,0,25,85,7,4,24,7,6,32,10,0,0,209,0.12440191387559808,29,9,1,0,0,1328,21.1,5.08133971291866
2665,0,28,48,6,3,20,8,5,25,8,0,0,161,0.062111801242236024,13,5,0,0,0,966,14.727272727272727,4.745341614906832
2666,0,6,31,3,0,6,0,6,13,1,0,0,75,0.12,13,6,0,0,0,440,13.0,4.453333333333333
2667,0,24,72,8,7,20,4,0,28,9,0,1,177,0.07344632768361582,24,5,0,0,1,1074,22.25,4.80225988700565
2668,0,23,62,6,3,23,5,0,30,7,0,0,155,0.05806451612903226,14,8,0,0,0,953,19.5,4.95483870967742
2669,0,27,90,14,6,28,13,9,35,6,0,1,241,0.0954356846473029,34,12,0,1,0,1466,15.125,4.784232365145228
267,0,41,75,12,22,28,14,0,35,17,0,3,252,0.051587301587301584,14,3,2,1,0,1546,21.083333333333332,4.944444444444445
2670,0,40,80,17,8,31,6,2,31,10,0,2,230,0.06086956521739131,19,8,1,0,2,1440,26.77777777777778,4.886956521739131
2671,0,17,56,3,3,22,11,6,20,3,0,0,145,0.041379310344827586,11,5,0,0,0,866,20.714285714285715,4.710344827586207
2672,0,30,60,11,8,20,9,2,32,6,0,1,180,0.08888888888888889,18,8,0,0,1,1074,18.0,4.811111111111111
2673,0,41,77,10,11,29,8,5,35,12,0,1,240,0.058333333333333334,25,9,0,0,1,1412,20.333333333333332,4.608333333333333
2674,0,14,68,4,1,16,3,7,23,5,0,1,149,0.087248322147651,20,11,0,0,0,882,18.625,4.718120805369128
2675,0,10,38,4,0,9,2,2,12,3,0,0,83,0.14457831325301204,13,3,0,0,0,545,16.6,5.313253012048193
2676,0,25,36,8,7,17,5,0,14,9,0,1,129,0.031007751937984496,13,2,2,0,2,748,14.444444444444445,4.511627906976744
2677,0,21,42,9,7,17,3,0,14,5,0,0,122,0.06557377049180328,7,2,0,0,1,770,11.090909090909092,5.131147540983607
2678,0,53,184,11,12,53,11,11,70,16,0,2,431,0.10185185185185185,56,16,0,0,0,2659,18.782608695652176,4.9257540603248255
2679,0,31,69,11,16,24,11,17,34,5,0,1,236,0.05084745762711865,25,21,0,1,0,1371,17.071428571428573,4.461864406779661
268,0,19,44,5,5,13,5,7,12,5,0,0,115,0.0782608695652174,12,4,1,1,1,707,14.375,4.930434782608696
2680,0,23,37,5,6,23,9,3,18,5,0,0,135,0.044444444444444446,10,3,0,0,2,846,17.0,4.955555555555556
2681,0,19,75,3,1,27,3,4,30,6,0,1,175,0.09142857142857143,23,33,0,0,0,1091,17.5,5.04
2682,0,26,48,7,3,24,1,6,18,4,0,0,147,0.07482993197278912,15,12,0,0,0,912,13.363636363636363,4.993197278911564
2683,0,26,40,10,14,12,2,4,18,3,0,1,136,0.03676470588235294,17,5,7,0,2,806,10.615384615384615,4.544117647058823
2684,0,24,58,3,2,16,4,6,32,5,0,0,157,0.06369426751592357,17,8,0,0,1,987,17.444444444444443,5.1210191082802545
2685,0,30,109,11,3,23,6,2,31,10,0,2,229,0.11353711790393013,38,6,0,0,1,1490,23.0,5.25764192139738
2686,0,22,62,4,5,30,10,7,30,4,0,0,173,0.04046242774566474,18,13,0,0,0,1056,15.818181818181818,4.855491329479769
2687,0,22,87,0,3,16,11,13,46,7,0,0,212,0.07075471698113207,29,10,0,0,1,1261,26.5,4.669811320754717
2688,0,35,71,20,3,32,9,5,31,17,0,0,224,0.04017857142857143,16,10,0,0,0,1238,17.307692307692307,4.321428571428571
2689,0,18,34,6,5,12,6,1,12,4,0,0,100,0.11,14,7,0,0,0,635,20.2,5.12
269,0,22,30,6,12,14,8,2,15,5,0,1,118,0.0847457627118644,5,5,4,0,3,720,9.23076923076923,4.889830508474576
2690,0,18,74,6,3,13,8,2,27,6,0,0,158,0.06790123456790123,15,3,0,0,0,1039,20.25,5.341772151898734
2691,0,19,49,4,4,18,3,1,14,6,0,1,125,0.08,13,4,0,0,0,769,12.5,4.912
2692,0,39,79,4,4,31,10,3,29,13,0,1,217,0.07834101382488479,26,7,0,0,0,1312,18.083333333333332,4.84331797235023
2693,0,66,179,28,12,54,28,18,107,20,0,0,542,0.05156537753222836,49,27,0,1,2,3334,23.782608695652176,4.902214022140221
2694,0,25,28,4,5,16,5,2,16,9,0,0,113,0.035398230088495575,6,3,0,0,1,684,14.25,4.849557522123894
2695,0,27,53,4,5,13,3,1,14,9,0,0,133,0.06015037593984962,21,8,1,0,1,804,11.083333333333334,4.669172932330827
2696,0,26,53,9,6,16,8,3,22,6,0,0,157,0.025477707006369428,13,14,1,0,1,940,14.363636363636363,4.719745222929936
2697,0,18,57,2,1,24,3,2,30,6,0,1,148,0.0945945945945946,18,4,0,0,0,930,16.555555555555557,5.081081081081081
2698,0,21,82,3,5,21,5,3,32,3,0,0,183,0.11475409836065574,24,7,0,0,0,1134,18.3,4.994535519125683
2699,0,16,43,8,6,15,8,1,20,4,0,0,125,0.064,10,5,0,0,2,722,17.857142857142858,4.576
27,0,57,157,16,16,61,24,4,63,14,0,2,421,0.04976303317535545,49,20,0,2,6,2519,16.88,4.814726840855107
270,0,43,96,9,10,34,30,9,42,18,0,0,310,0.04180064308681672,17,9,0,2,0,1944,19.5625,5.041935483870968
2700,0,20,40,9,3,15,4,3,12,3,0,0,109,0.045871559633027525,14,7,0,0,1,629,9.909090909090908,4.486238532110092
2701,0,17,40,5,2,14,7,0,17,6,0,0,107,0.018691588785046728,13,5,0,0,0,615,15.285714285714286,4.5046728971962615
2702,0,23,50,12,5,12,5,3,18,4,0,5,134,0.029850746268656716,12,2,4,1,0,853,9.133333333333333,5.037313432835821
2703,0,47,118,14,8,37,13,10,56,13,0,0,319,0.050156739811912224,26,8,0,0,3,1831,21.266666666666666,4.536050156739812
2704,0,18,59,7,5,14,4,7,27,5,0,1,158,0.13291139240506328,24,9,0,1,0,1022,19.75,5.246835443037975
2705,0,13,67,3,1,20,9,6,30,2,0,1,155,0.025806451612903226,12,5,0,0,0,922,19.375,4.7290322580645165
2706,0,28,45,9,5,21,9,1,18,8,0,1,149,0.040268456375838924,17,3,1,0,2,901,16.88888888888889,4.7114093959731544
2707,0,94,135,44,51,62,10,1,55,40,0,5,519,0.028901734104046242,34,33,5,2,18,3016,27.894736842105264,4.452793834296725
2708,0,16,47,3,2,17,5,1,15,4,0,0,113,0.13274336283185842,16,11,0,1,1,702,16.142857142857142,5.053097345132743
2709,0,13,27,3,2,5,4,10,13,5,0,0,87,0.05747126436781609,11,5,0,0,1,500,12.714285714285714,4.436781609195402
271,0,14,56,3,2,12,1,4,13,2,0,0,107,0.09174311926605505,14,3,0,0,0,717,16.142857142857142,5.336448598130841
2710,0,23,36,5,2,17,11,2,17,9,0,0,126,0.0873015873015873,8,4,0,0,0,823,18.0,5.357142857142857
2711,0,13,36,6,2,12,9,1,14,8,0,0,101,0.07920792079207921,8,1,0,0,1,640,20.4,5.118811881188119
2712,0,14,79,5,2,16,8,36,15,4,0,0,182,0.1065989847715736,29,20,0,0,0,1052,28.142857142857142,4.291208791208791
2713,0,25,46,8,3,10,5,2,15,6,0,0,131,0.045454545454545456,16,8,0,0,1,770,11.166666666666666,4.595419847328245
2714,0,37,82,11,15,29,18,0,38,9,0,0,250,0.048,19,9,1,1,1,1539,16.733333333333334,4.896
2715,0,16,44,5,1,8,2,1,17,4,0,1,102,0.08823529411764706,19,15,0,0,0,608,9.363636363636363,4.745098039215686
2716,0,34,88,6,4,24,8,2,31,10,0,0,213,0.0892018779342723,25,8,0,1,0,1314,23.77777777777778,5.023474178403756
2717,0,24,63,2,3,16,5,5,36,7,0,0,169,0.07692307692307693,17,6,1,0,0,1099,21.25,5.313609467455621
2718,0,18,29,3,3,16,7,7,19,5,0,0,113,0.05309734513274336,3,2,0,1,0,665,19.0,4.716814159292035
2719,0,20,39,10,7,12,3,1,10,3,0,2,104,0.0673076923076923,9,4,2,0,0,674,13.75,5.038461538461538
272,0,25,36,8,6,16,12,3,17,10,0,0,138,0.043478260869565216,8,5,0,0,1,827,19.714285714285715,4.826086956521739
2720,0,20,70,7,4,18,12,3,30,7,0,1,176,0.09659090909090909,22,8,0,1,0,1119,22.25,5.142045454545454
2721,0,15,28,6,5,14,6,0,18,4,0,0,97,0.08247422680412371,11,1,0,0,2,547,16.166666666666668,4.474226804123711
2722,0,20,39,2,3,14,10,0,18,8,0,0,116,0.034482758620689655,12,4,0,0,0,759,14.5,5.344827586206897
2723,0,21,44,3,6,19,11,5,25,4,0,2,144,0.027777777777777776,11,8,0,0,0,900,18.0,5.0625
2724,0,15,50,3,7,11,4,7,24,2,0,0,133,0.06766917293233082,17,6,0,1,0,831,19.285714285714285,4.87218045112782
2725,0,18,72,7,5,18,5,4,15,7,0,1,156,0.24358974358974358,39,19,0,1,0,1044,26.0,5.288461538461538
2726,0,20,39,4,3,16,4,4,18,3,0,0,111,0.04504504504504504,9,0,0,0,2,689,16.0,4.873873873873874
2727,0,19,53,1,1,20,4,1,15,7,0,0,130,0.14615384615384616,18,10,0,0,1,782,11.0,4.823076923076923
2728,0,11,39,5,0,16,9,4,19,5,0,1,119,0.04201680672268908,8,6,0,0,0,776,14.875,5.302521008403361
2729,0,27,53,8,6,22,8,8,27,8,0,3,182,0.06593406593406594,18,10,0,0,0,1101,26.285714285714285,4.8076923076923075
273,0,21,31,8,4,18,8,6,14,9,0,0,128,0.046875,7,0,0,0,1,762,14.444444444444445,4.6875
2730,0,36,89,4,8,35,10,8,32,12,1,0,250,0.068,18,13,0,0,0,1529,20.916666666666668,4.852
2731,0,27,78,3,2,37,8,3,28,9,0,0,206,0.06763285024154589,19,11,0,0,0,1299,26.0,5.097087378640777
2732,0,25,38,11,4,12,5,2,12,3,0,0,110,0.02727272727272727,10,1,3,0,0,660,13.875,4.7
2733,0,33,90,10,4,24,7,9,26,9,0,3,231,0.16379310344827586,42,20,0,0,0,1441,23.3,4.909090909090909
2734,0,22,36,7,3,15,4,5,18,6,0,0,120,0.058333333333333334,11,4,0,0,0,685,17.571428571428573,4.425
2735,0,22,75,13,8,15,7,0,26,8,0,1,179,0.0335195530726257,20,6,0,1,0,1071,30.166666666666668,4.770949720670391
2736,0,32,78,8,3,26,5,6,23,14,0,2,204,0.05392156862745098,20,5,0,0,1,1329,22.666666666666668,5.362745098039215
2737,0,13,43,8,2,12,4,3,18,2,0,0,110,0.07272727272727272,13,5,0,0,0,691,15.857142857142858,5.054545454545455
2738,0,23,36,0,8,14,4,0,9,3,1,0,99,0.04040404040404041,12,7,0,0,2,602,14.142857142857142,4.797979797979798
2739,0,20,50,4,1,21,4,1,21,8,0,0,126,0.07936507936507936,11,3,0,0,0,783,25.6,4.936507936507937
274,0,30,65,6,6,31,5,2,32,7,0,0,192,0.06735751295336788,15,13,0,0,0,1152,19.5,4.729166666666667
2740,0,37,52,13,6,24,6,0,15,16,0,0,179,0.027932960893854747,14,4,3,0,0,1079,13.071428571428571,4.731843575418995
2741,0,17,90,5,3,20,9,12,36,10,0,2,218,0.0779816513761468,28,12,0,0,2,1392,24.22222222222222,5.169724770642202
2742,0,13,47,5,3,13,8,2,17,6,0,0,118,0.06779661016949153,13,3,0,0,0,788,19.666666666666668,5.47457627118644
2743,0,23,63,5,4,20,2,5,21,2,0,1,156,0.0641025641025641,20,11,0,0,0,928,19.5,4.756410256410256
2744,0,29,70,14,3,30,8,4,29,4,0,0,197,0.05583756345177665,19,5,0,0,1,1331,15.538461538461538,5.477157360406092
2745,0,32,66,8,3,24,14,0,31,15,0,2,202,0.06930693069306931,22,7,0,0,1,1220,22.555555555555557,4.801980198019802
2746,0,19,48,7,3,13,4,4,15,9,0,0,133,0.11278195488721804,14,4,0,0,0,803,16.625,4.917293233082707
2747,0,14,33,0,4,13,0,4,17,4,0,0,94,0.0851063829787234,9,6,1,0,0,555,18.8,4.6063829787234045
2748,0,44,67,12,16,35,9,2,31,14,0,0,235,0.029787234042553193,21,6,0,1,8,1423,17.071428571428573,4.74468085106383
2749,0,12,20,3,4,13,1,1,5,5,0,1,64,0.09375,7,1,0,0,0,393,16.25,4.890625
275,0,20,57,11,2,19,4,0,21,7,0,0,144,0.0763888888888889,17,7,0,0,0,849,16.11111111111111,4.673611111111111
2750,0,15,41,7,3,16,15,10,20,4,0,0,142,0.028169014084507043,9,6,0,2,0,937,24.0,5.183098591549296
2751,0,38,51,14,9,19,5,9,16,10,0,1,182,0.03296703296703297,13,4,5,0,0,1049,12.133333333333333,4.467032967032967
2752,0,18,50,5,8,10,4,4,25,5,0,0,133,0.045112781954887216,22,1,2,1,1,852,15.0,5.150375939849624
